it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	
216000	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.34002812722858988	0.28096294370433289	0.28096294370433289	0.28096294370433289	0.28096294370433289	0.28096294370433289	0.28096294370433289	0.28096294370433289	0.28096294370433289	0.28096294370433289	0.28096294370433289	0.28096294370433289	0.28096294370433289	0.28096294370433289	0.28096294370433289	0.28096294370433289	0.25770016178585309	0.25770016178585309	0.25770016178585309	0.25770016178585309	0.25770016178585309	0.25770016178585309	0.25770016178585309	0.25770016178585309	0.25770016178585309	0.25770016178585309	0.25770016178585309	0.25770016178585309	0.25770016178585309	0.25770016178585309	0.25770016178585309	0.25770016178585309	0.25770016178585309	0.25770016178585309	0.25770016178585309	0.25770016178585309	0.25770016178585309	0.059065183524256992	0.059065183524256992	0.059065183524256992	0.059065183524256992	0.059065183524256992	0.059065183524256992	0.059065183524256992	0.059065183524256992	0.059065183524256992	0.059065183524256992	0.059065183524256992	0.059065183524256992	0.059065183524256992	0.059065183524256992	0.059065183524256992	0.082327965442736795	0.082327965442736795	0.082327965442736795	0.082327965442736795	0.082327965442736795	0.082327965442736795	0.082327965442736795	0.082327965442736795	0.082327965442736795	0.082327965442736795	0.082327965442736795	0.082327965442736795	0.082327965442736795	0.082327965442736795	0.082327965442736795	0.082327965442736795	0.082327965442736795	0.082327965442736795	0.082327965442736795	0.082327965442736795	0.082327965442736795
217000	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.37691605770105041	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.29802026072551691	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505	0.078895796975533505
218000	0.40344375559302464	0.40344375559302464	0.40344375559302464	0.40344375559302464	0.40344375559302464	0.40344375559302464	0.27130967850919507	0.27130967850919507	0.27130967850919507	0.27130967850919507	0.27130967850919507	0.27130967850919507	0.27130967850919507	0.27130967850919507	0.27130967850919507	0.27130967850919507	0.27130967850919507	0.41257327207482986	0.41257327207482986	0.41257327207482986	0.41257327207482986	0.41257327207482986	0.41257327207482986	0.41257327207482986	0.41257327207482986	0.41257327207482986	0.41257327207482986	0.41257327207482986	0.41257327207482986	0.41257327207482986	0.41257327207482986	0.41257327207482986	0.41257327207482986	0.41257327207482986	0.41257327207482986	0.41257327207482986	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.30056266937536791	0.10288108621765674	0.10288108621765674	0.10288108621765674	0.10288108621765674	0.10288108621765674	0.10288108621765674	-0.029252990866172834	-0.029252990866172834	-0.029252990866172834	-0.029252990866172834	-0.029252990866172834	-0.029252990866172834	-0.029252990866172834	-0.029252990866172834	-0.029252990866172834	-0.029252990866172834	-0.029252990866172834	0.11201060269946195	0.11201060269946195	0.11201060269946195	0.11201060269946195	0.11201060269946195	0.11201060269946195	0.11201060269946195	0.11201060269946195	0.11201060269946195	0.11201060269946195	0.11201060269946195	0.11201060269946195	0.11201060269946195	0.11201060269946195	0.11201060269946195	0.11201060269946195	0.11201060269946195	0.11201060269946195	0.11201060269946195
219000	0.35217240865510269	0.35217240865510269	0.35217240865510269	0.35217240865510269	0.35217240865510269	0.35217240865510269	0.35217240865510269	0.35217240865510269	0.35217240865510269	0.35217240865510269	0.35217240865510269	0.35217240865510269	0.35217240865510269	0.35217240865510269	0.35217240865510269	0.35217240865510269	0.35217240865510269	0.35217240865510269	0.35217240865510269	0.35217240865510269	0.35217240865510269	0.35217240865510269	0.35217240865510269	0.45570232065644978	0.45570232065644978	0.45570232065644978	0.45570232065644978	0.45570232065644978	0.45570232065644978	0.45570232065644978	0.45570232065644978	0.45570232065644978	0.45570232065644978	0.45570232065644978	0.45570232065644978	0.45570232065644978	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.30436552597338257	0.04780688268172012	0.04780688268172012	0.04780688268172012	0.04780688268172012	0.04780688268172012	0.04780688268172012	0.04780688268172012	0.04780688268172012	0.04780688268172012	0.04780688268172012	0.04780688268172012	0.04780688268172012	0.04780688268172012	0.04780688268172012	0.04780688268172012	0.04780688268172012	0.04780688268172012	0.04780688268172012	0.04780688268172012	0.04780688268172012	0.04780688268172012	0.04780688268172012	0.04780688268172012	0.15133679468306721	0.15133679468306721	0.15133679468306721	0.15133679468306721	0.15133679468306721	0.15133679468306721	0.15133679468306721	0.15133679468306721	0.15133679468306721	0.15133679468306721	0.15133679468306721	0.15133679468306721	0.15133679468306721
220000	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.45079015327262262	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.27398061026359172	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309	0.1768095430090309
221000	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.38192682057183519	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.27733828187226489	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703	0.1045885386995703
222000	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.44169176069391652	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.3184690796374961	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042	0.12322268105642042
223000	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.40696927734040172	0.33524847376950012	0.33524847376950012	0.33524847376950012	0.33524847376950012	0.33524847376950012	0.33524847376950012	0.33524847376950012	0.33524847376950012	0.33524847376950012	0.33524847376950012	0.33524847376950012	0.33524847376950012	0.33524847376950012	0.33524847376950012	0.33524847376950012	0.33524847376950012	0.33524847376950012	0.33524847376950012	0.33524847376950012	0.33524847376950012	0.33524847376950012	0.33524847376950012	0.34827599160449485	0.34827599160449485	0.34827599160449485	0.34827599160449485	0.34827599160449485	0.34827599160449485	0.34827599160449485	0.34827599160449485	0.34827599160449485	0.34827599160449485	0.34827599160449485	0.34827599160449485	0.34827599160449485	0.34827599160449485	0.071720803570901603	0.071720803570901603	0.071720803570901603	0.071720803570901603	0.071720803570901603	0.071720803570901603	0.071720803570901603	0.071720803570901603	0.071720803570901603	0.071720803570901603	0.071720803570901603	0.071720803570901603	0.071720803570901603	0.071720803570901603	0.071720803570901603	0.071720803570901603	0.071720803570901603	0.071720803570901603	0.071720803570901603	0.071720803570901603	0.071720803570901603	0.071720803570901603	0.058693285735906875	0.058693285735906875	0.058693285735906875	0.058693285735906875	0.058693285735906875	0.058693285735906875	0.058693285735906875	0.058693285735906875	0.058693285735906875	0.058693285735906875	0.058693285735906875	0.058693285735906875	0.058693285735906875	0.058693285735906875
224000	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.37492013810680319	0.34592549928569072	0.34592549928569072	0.34592549928569072	0.34592549928569072	0.34592549928569072	0.34592549928569072	0.34592549928569072	0.34592549928569072	0.34592549928569072	0.34592549928569072	0.34592549928569072	0.34592549928569072	0.34592549928569072	0.34592549928569072	0.3637931597387275	0.3637931597387275	0.3637931597387275	0.3637931597387275	0.3637931597387275	0.3637931597387275	0.3637931597387275	0.3637931597387275	0.3637931597387275	0.3637931597387275	0.3637931597387275	0.3637931597387275	0.3637931597387275	0.3637931597387275	0.3637931597387275	0.3637931597387275	0.3637931597387275	0.3637931597387275	0.3637931597387275	0.3637931597387275	0.3637931597387275	0.3637931597387275	0.028994638821112473	0.028994638821112473	0.028994638821112473	0.028994638821112473	0.028994638821112473	0.028994638821112473	0.028994638821112473	0.028994638821112473	0.028994638821112473	0.028994638821112473	0.028994638821112473	0.028994638821112473	0.028994638821112473	0.028994638821112473	0.011126978368075691	0.011126978368075691	0.011126978368075691	0.011126978368075691	0.011126978368075691	0.011126978368075691	0.011126978368075691	0.011126978368075691	0.011126978368075691	0.011126978368075691	0.011126978368075691	0.011126978368075691	0.011126978368075691	0.011126978368075691	0.011126978368075691	0.011126978368075691	0.011126978368075691	0.011126978368075691	0.011126978368075691	0.011126978368075691	0.011126978368075691	0.011126978368075691
225000	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.43433258625935678	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.26970782456934039	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639	0.16462476169001639
226000	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.37800635179300995	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.25792749279990279	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716	0.12007885899310716
227000	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.40134550825135334	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.31889734081800797	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376	0.082448167433345376
228000	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.39462164726524518	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.27354081358522886	0.49681106822791876	0.49681106822791876	0.49681106822791876	0.49681106822791876	0.49681106822791876	0.49681106822791876	0.49681106822791876	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	0.12108083368001632	-0.10218942096267358	-0.10218942096267358	-0.10218942096267358	-0.10218942096267358	-0.10218942096267358	-0.10218942096267358	-0.10218942096267358
